Production Plan ID,Year,Planning Season,Season,Item Brand,Business Unit,Item Code,Item Name,Main Sample Code,Main Sample Name,Supplier Raw Material Code,Supplier Raw Material Name,Vendor Code,Vendor Name,Management Factory Code,Management Factory Name,Branch Factory Code,Branch Factory Name,Raw Material Supplier Code,Raw Material Supplier Name,Sewing Difficulty,Department Code,Department Name,Class1 Code,Class1 Name,,Production Plan Type Name,Month Week Flag,Last Update Date,Requested Wh Date,Contracted Date,Transport Method Name,Logistics Type Name,EXF,Order Qty Pcs,Yarn Order Acceptance,Yarn Order Request Date,Yarn Order Answer Date,Yarn Order Actual Date,Yarn Order NO,Yarn Actual Order Qty Pcs,Yarn Update Date,Fabric Order Acceptance,Fabric Order Request Date,Fabric Order Answer Date,Fabric Order Actual Date,Fabric Order NO,Fabric Actual Order Qty Pcs,Fabric Update Date,Color Order Acceptance,Color Order Request Date,Color Order Answer Date,Color Order Actual Date,Color Order NO,Color Actual Order Qty Pcs,Color Update Date,Trim Order Acceptance,Trim Order Request Date,Trim Order Answer Date,Trim Order Actual Date,Trim Order NO,Trim Actual Order Qty Pcs,Trim Update Date,PO Order Acceptance,PO Order Request Date,PO Order Answer Date,PO Order Actual Date,PO Order NO,PO Actual Order Qty Pcs,PO Update Date,Order Qty Pcs (Old),Transport Method Name (Old),Logistics Type Name (Old),Yarn Order Request Date (Old),Fabric Order Request Date (Old),Color Order Request Date (Old),Trim Order Request Date (Old),PO Order Request Date (Old),Status,Display Month WK,Display Month WK Column,Group Cd,2023/07;2023/07/03WK;2023/07/10WK;2023/07/17WK;2023/07/24WK;2023/07/31WK;2023/08;2023/08/07WK;2023/08/14WK;2023/08/21WK;2023/08/28WK;2023/09;2023/09/04WK;2023/09/11WK;2023/09/18WK;2023/09/25WK;2023/10;2023/10/02WK;2023/10/09WK;2023/10/16WK;2023/10/23WK;2023/10/30WK;2023/11;2023/11/06WK;2023/11/13WK;2023/11/20WK;2023/11/27WK;2023/12;2023/12/04WK;2023/12/11WK;2023/12/18WK;2023/12/25WK;2024/01;2024/01/01WK;2024/01/08WK;2024/01/15WK;2024/01/22WK;2024/01/29WK;2024/02;2024/02/05WK;2024/02/12WK;2024/02/19WK;2024/02/26WK;2024/03;2024/03/04WK;2024/03/11WK;2024/03/18WK;2024/03/25WK;2024/04;2024/04/01WK;2024/04/08WK;2024/04/15WK;2024/04/22WK;2024/04/29WK;2024/05;2024/05/06WK;2024/05/13WK;2024/05/20WK;2024/05/27WK;2024/06;2024/06/03WK;2024/06/10WK;2024/06/17WK;2024/06/24WK;2024/07;2024/07/01WK;2024/07/08WK;2024/07/15WK;2024/07/22WK;2024/07/29WK;2024/08;2024/08/05WK;2024/08/12WK;2024/08/19WK;2024/08/26WK;2024/09;2024/09/02WK;2024/09/09WK;2024/09/16WK;2024/09/23WK;2024/09/30WK;2024/10;2024/10/07WK;2024/10/14WK;2024/10/21WK;2024/10/28WK;2024/11;2024/11/04WK;2024/11/11WK;2024/11/18WK;2024/11/25WK;2024/12;2024/12/02WK;2024/12/09WK;2024/12/16WK;2024/12/23WK;2024/12/30WK,Show Color Flag,Order Qty Coeff,Factory Comment,Factory Comment Update Date,FR Fabric Code,FR Fabric Name,Ph1 (First) Discrimination Flag (Old),Ph1 (First) Discrimination Flag,Order Timing Display Value (Old),Order Timing Display Value,Express Line Flag (Old),Express Line Flag,Manual Lock Flag (Old),Manual Lock Flag,Ph1 (First) Discrimination Flag (Now),Order Timing Display Value (Now),Express Line Flag (Now),Manual Lock Flag (Now),Requested Wh Date(Old),EXF,(Color) Recommend,(Trim) Recommend,(PO)Recommend,BD-EXF DL Setting LT(Before Cal),PO-EXF DL Setting LT(Before Cal),Material Supplier Holiday Excluding,Sewing FTY Holiday Excluding,BD-EXF DL Setting LT,PO-EXF DL Setting LT,BD-EXF Registered LT,PO-EXF Registered LT,BD-EXF(total) Abnormal LT,PO-EXF(total) Abnormal LT,Abnormal LT Reason BD1,Abnormal LT Reason BD2,Abnormal LT Reason BD3,Abnormal LT Reason BD4,Abnormal LT Reason BD5,Abnormal LT BD1,Abnormal LT BD2,Abnormal LT BD3,Abnormal LT BD4,Abnormal LT BD5,Abnormal LT Reason PO1,Abnormal LT Reason PO2,Abnormal LT Reason PO3,Abnormal LT Reason PO4,Abnormal LT Reason PO5,Abnormal LT PO1,Abnormal LT PO2,Abnormal LT PO3,Abnormal LT PO4,Abnormal LT PO5
85734263,2024,SS,Sp,UNIQLO,UQSG,466745,Woven london striped trunks,08374H078C,Woven london striped trunks,BC1410027Y,Mens Trunk -Yarn Dyed,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph2,1,7/11/2023,12/21/2023,12/9/2023,Ship,,12/2/2023,780,N,,,,,,10:27.0,N,6/13/2023,,,,,10:27.0,N,,,,,,10:27.0,Y,7/6/2023,,7/6/2023,T0824-466745-002,780,10:27.0,N,7/13/2023,,7/13/2023,P0824-466745-002,780,10:27.0,800,,,,,,,,2,2024/04,48,15;117,,2,1794,,11:47.2,WOV0016099,Mens Trunk -Yarn Dyed,,,,,,,,,N,7th,N,Y,,12/2/2023,,,,149,142,0,27,122,115,,,,,,,,,,,,,,,,,,,,,,,,
85730022,2024,SS,Sp,UNIQLO,UQTW,464313,Woven trunks,10374H077C,Woven trunks,BC1410027Y,Mens Trunk -Yarn Dyed,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,6/13/2023,1/15/2024,12/11/2023,Ship,,12/4/2023,4000,N,,,,,,21:54.4,N,6/14/2023,,6/14/2023,F1024-0005143678-004,4000,21:54.4,N,,,,,,21:54.4,N,,,,,,21:54.4,N,,,,,,21:54.4,,,,,,,,,2,2023/11/06WK,23,18;87,,0,9200,,04:26.2,WOV0016099,Mens Trunk -Yarn Dyed,,,5th,4th,,,,,N,4th,N,Y,,12/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85734257,2024,SS,Sp,UNIQLO,UQTW,466745,Woven london striped trunks,10374H078C,Woven london striped trunks,BC1410027Y,Mens Trunk -Yarn Dyed,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,6/20/2023,1/15/2024,12/11/2023,Ship,,12/4/2023,2500,N,,,,,,22:39.8,N,6/14/2023,,6/14/2023,F1024-0005143678-014,2500,22:39.8,N,,,,,,22:39.8,N,,,,,,22:39.8,N,,,,,,22:39.8,,,,,,,,,2,2023/12/04WK,28,19;129,,0,5750,,22:39.8,WOV0016099,Mens Trunk -Yarn Dyed,,,6th,5th,,,,,N,5th,N,Y,,12/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85734284,2024,SS,Sp,UNIQLO,UQTW,466747,Woven checked trunks A,10374H080C,Woven checked trunks A,BC1410027Y,Mens Trunk -Yarn Dyed,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,5/30/2023,1/15/2024,12/11/2023,Ship,,12/4/2023,3000,N,,,,,,56:14.4,N,,,,,,56:14.4,N,,,,,,56:14.4,N,,,,,,56:14.4,N,,,,,,56:14.4,,,,,,,,,1,2023/12/04WK,28,20;163,,0,6900,,56:14.4,WOV0016099,Mens Trunk -Yarn Dyed,,N,,5th,,N,,Y,N,5th,N,Y,,12/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85734311,2024,SS,Sp,UNIQLO,UQTW,466748,Woven  checked trunks B,10374H081C,Woven  checked trunks B,BC1410027Y,Mens Trunk -Yarn Dyed,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,6/29/2023,1/15/2024,12/11/2023,Ship,,12/4/2023,2000,N,,,,,,08:09.1,N,6/14/2023,,6/14/2023,F1024-0005143678-023,2000,08:09.1,N,,,,,,08:09.1,N,,,,,,08:09.1,N,,,,,,08:09.1,,,,,,,,,2,2023/12/04WK,28,21;197,,0,4600,,08:09.1,WOV0016099,Mens Trunk -Yarn Dyed,,,6th,8th,,,,,N,8th,N,Y,,12/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85734374,2024,SS,Sp,UNIQLO,UQTW,466749,Woven dotted trunks,10374H082C,Woven dotted trunks,1400110WWS,POPLIN,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,6/13/2023,1/15/2024,12/11/2023,Ship,,12/4/2023,3000,N,,,,,,02:25.2,N,,,,,,02:25.2,N,,,,,,02:25.2,N,,,,,,02:25.2,N,,,,,,02:25.2,,,,,,,,,2,2023/12/04WK,28,22;243,,0,6900,,02:25.2,WOV0010806,POPLIN,,,5th,6th,,,,,N,6th,N,Y,,12/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85733804,2024,SS,Sp,UNIQLO,UQTW,466750,Woven printed trunks,10374H083C,Woven printed trunks,1400110WWS,POPLIN,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,6/6/2023,1/15/2024,12/11/2023,Ship,,12/4/2023,4000,N,,,,,,04:26.2,N,,,,,,04:26.2,N,,,,,,04:26.2,N,,,,,,04:26.2,N,,,,,,04:26.2,,,,,,,,,2,2023/11/06WK,23,23;274,,0,9200,,04:26.2,WOV0010806,POPLIN,,,4th,3rd,,,,,N,3rd,N,Y,,12/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85768209,2024,SS,Su,UNIQLO,UQTW,464822,Dry stretch easy shorts,10374N071B,Dry stretch easy shorts,A130E202,Dry stretch easy shorts,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,3.9,3,Men,7,inner & living,,Ph2,1,6/13/2023,1/15/2024,12/11/2023,Ship,,12/4/2023,15000,N,,,,,,02:27.3,N,,,,,,02:27.3,N,,,,,,02:27.3,N,,,,,,02:27.3,N,,,,,,02:27.3,,,,,,,,,2,2023/10,16,24;399,,0,58500,,02:27.3,WOV0017456,Dry stretch easy shorts,,,3rd,4th,,,,,N,4th,N,Y,,12/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85768244,2024,SS,Su,UNIQLO,UQEU,464822,Dry stretch easy shorts,07374N071B,Dry stretch easy shorts,A130E202,Dry stretch easy shorts,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,3.9,3,Men,7,inner & living,,Ph2,1,6/7/2023,1/15/2024,12/13/2023,Ship,,12/6/2023,10000,N,,,,,,56:27.3,N,,,,,,56:27.3,N,,,,,,56:27.3,N,,,,,,56:27.3,N,,,,,,56:27.3,,,,,,,,,2,2023/10,16,13;387,,0,39000,,56:27.3,WOV0017456,Dry stretch easy shorts,,,,,,,,,N,2nd,N,Y,,12/6/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85734364,2024,SS,Sp,UNIQLO,UQJP,466749,Woven dotted trunks,01374H082C,Woven dotted trunks,1400110WWS,POPLIN,8013,"SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,6/21/2023,1/15/2024,12/15/2023,Ship,ADC,12/8/2023,20000,N,,,,,,21:21.7,N,,,,,,21:21.7,N,,,,,,21:21.7,N,,,,,,21:21.7,N,,,,,,21:21.7,,,MDC,,,,,,2,2023/11/06WK,23,1;228,,0,46000,,21:21.7,WOV0010806,POPLIN,,,,,,,,,N,5th,N,Y,,12/8/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85734391,2024,SS,Sp,UNIQLO,UQJP,466750,Woven printed trunks,01374H083C,Woven printed trunks,1400110WWS,POPLIN,8013,"SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,6/21/2023,1/15/2024,12/15/2023,Ship,ADC,12/8/2023,20000,N,,,,,,21:21.7,N,,,,,,21:21.7,N,,,,,,21:21.7,N,,,,,,21:21.7,N,,,,,,21:21.7,,,MDC,,,,,,2,2023/11/06WK,23,2;262,,0,46000,,21:21.7,WOV0010806,POPLIN,,,,,,,,,N,6th,N,Y,,12/8/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85619679,2024,SS,Sp,UNIQLO,UQIN,466027,W's cotton relaxed ankle pants (striped),36274H081D,W's cotton relaxed ankle pants (striped),A121A041,W's Cotton ankle pant,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,2.8,2,Women,7,inner & living,,Ph2,1,6/29/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,1500,N,,,,,,33:41.1,N,,,,,,33:41.1,N,,,,,,33:41.1,N,,,,,,33:41.1,N,,,,,,33:41.1,,,,,,,,,2,2023/11,22,43;40,,0,4200,,33:41.1,WOV0017564,W's Cotton ankle pant,,,,,,,,,N,2nd,N,Y,,12/8/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85734198,2024,SS,Sp,UNIQLO,UQIN,464819,Cotton relaxed ankle pants,36374H013C,Cotton relaxed easy pants,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,4.2,3,Men,7,inner & living,,Ph2,1,6/2/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,1200,N,,,,,,24:02.3,N,,,,,,24:02.3,N,,,,,,24:02.3,N,,,,,,24:02.3,N,,,,,,24:02.3,,,,,,,,,2,2023/11,22,47;76,,0,5040,,24:02.3,,,,,,,,,,,N,2nd,N,Y,,12/8/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85966216,2024,SS,Su,UNIQLO,UQIN,464831,W's ultra stretch cropped leggings pants,36224N071A,W's ultra stretch cropped leggings pants,BHL074,ウルトラストレッチニットレギンス_UD,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01OZ,"T2, Toray(TICH)",1,2,Women,2,bottoms,,Ph1,1,7/8/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,3000,N,,,,,,22:40.1,N,7/18/2023,,,,,22:40.1,N,7/18/2023,,,,,22:40.1,N,7/18/2023,,,,,22:40.1,N,8/1/2023,,,,,22:40.1,,,,,7/4/2023,,7/4/2023,7/11/2023,2,2023/11,22,53;292,,2,3000,,22:40.1,CSN0024321,ウルトラストレッチニットレギンス_UD,,,,,,,,,Y,1st,N,Y,,12/8/2023,,,,143,129,0,25,118,104,,,,,,,,,,,,,,,,,,,,,,,,
86004418,2024,SS,Su,UNIQLO,UQIN,464832,W's ultra stretch cropped denim leggings pants,36224N073A,W's ultra stretch cropped denim leggings pants,MK1218,ウルトラストレッチニットレギンス_UD,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01OZ,"T2, Toray(TICH)",1,2,Women,2,bottoms,,Ph1,1,7/8/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,2200,N,,,,,,22:40.1,N,7/18/2023,,,,,22:40.1,N,7/18/2023,,,,,22:40.1,N,7/18/2023,,,,,22:40.1,N,8/1/2023,,,,,22:40.1,,,,,7/4/2023,7/4/2023,7/4/2023,,2,2023/11,22,55;299,,2,2200,,22:40.1,CSN0024355,ウルトラストレッチニットレギンス_UD,,,,,,,,,Y,1st,N,Y,,12/8/2023,,,,143,129,0,25,118,104,,,,,,,,,,,,,,,,,,,,,,,,
85839244,2024,SS,Su,UNIQLO,UQIN,464837,W's linen cotton shorts,36224N068A,W's linen cotton shorts,HTG-80D100002,LINEN COTTON DYED POPLIN,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01SB,HUALIDA( VIETNAM) GARMENTS LIMITED COMPANY,5.25,2,Women,2,bottoms,,Ph1,1,7/11/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,1500,N,,,,,,22:05.0,N,7/11/2023,,7/11/2023,F3624-0005129699-001,1500,22:05.0,N,7/11/2023,,7/11/2023,C3624-464837-001,1500,22:05.0,N,7/11/2023,,7/11/2023,T3624-464837-001,1500,22:05.0,N,8/8/2023,,,,,22:05.0,,,,,,,,8/15/2023,2,2023/11,22,57;286,,2,7875,,22:05.0,WOV0015337,LINEN COTTON DYED POPLIN,Y,N,1st-1,2nd-1,,,,,N,2nd-1,N,Y,,12/8/2023,,,,150,122,0,24,126,98,,,,,,,,,,,,,,,,,,,,,,,,
85839646,2024,SS,Su,UNIQLO,UQIN,464846,W's linen blend skort,36224N080A,W's linen blend skort,HTG-80X100005,LINEN VISCOSE,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01SB,HUALIDA( VIETNAM) GARMENTS LIMITED COMPANY,1,2,Women,2,bottoms,,Ph1,1,7/9/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,700,N,,,,,,56:25.7,N,7/18/2023,,,,,56:25.7,N,7/18/2023,,,,,56:25.7,N,7/18/2023,,,,,56:25.7,N,8/15/2023,,,,,56:25.7,,,,,6/30/2023,7/11/2023,7/11/2023,,2,2023/11,22,58;325,,2,700,,56:25.7,WOV0017150,LINEN VISCOSE,,,,,,,,,Y,1st,N,Y,,12/8/2023,,,,143,115,0,22,121,93,,,,,,,,,,,,,,,,,,,,,,,,
85838231,2024,SS,Su,UNIQLO,UQIN,464847,W's linen blend skort (printed),36224N080B,W's linen blend skort (printed),16YD0406-P,Linen cotton plain,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0Y02,"CHANGZHOU YADONG TEXTILES CO., LTD",1,2,Women,2,bottoms,,Ph1,1,7/9/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,800,N,,,,,,56:25.7,N,7/18/2023,,,,,56:25.7,N,7/18/2023,,,,,56:25.7,N,7/18/2023,,,,,56:25.7,N,8/15/2023,,,,,56:25.7,,,,,6/30/2023,7/11/2023,7/11/2023,,2,2023/12,27,60;330,,2,800,,56:25.7,WOV0015090,Linen cotton plain,,,,,,,,,Y,1st,N,Y,,12/8/2023,,,,143,115,0,22,121,93,,,,,,,,,,,,,,,,,,,,,,,,
85881880,2024,SS,Su,UNIQLO,UQIN,464905,W's linen cotton tapered pants,36224N079A,W's linen cotton tapered pants,HTG-80D100002,LINEN COTTON DYED POPLIN,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01SB,HUALIDA( VIETNAM) GARMENTS LIMITED COMPANY,6.9,2,Women,2,bottoms,,Ph1,1,7/7/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,5000,N,,,,,,48:47.3,N,7/11/2023,,,,,48:47.3,N,7/11/2023,,,,,48:47.3,N,7/11/2023,,,,,48:47.3,N,8/8/2023,,,,,48:47.3,3500,,,,7/4/2023,,,8/15/2023,2,2023/11,22,61;309,,2,34500,,48:47.3,WOV0015337,LINEN COTTON DYED POPLIN,N,Y,2nd,1st,,,,,Y,1st,N,Y,,12/8/2023,,,,150,122,0,24,126,98,,,,,,,,,,,,,,,,,,,,,,,,
86034753,2024,SS,Su,UNIQLO,UQIN,464906,W's linen cotton tapered pants (stripe),36224N079C,W's linen cotton tapered pants (stripe),CFCD14DY-1B,LINEN COTTON Y/D FABRIC,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0C13,"CHANGSHU XINYU COLOURED WEAVE CO., LTD.",6.9,2,Women,2,bottoms,,Ph1,1,7/7/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,1008,N,,,,,,59:54.1,N,7/11/2023,,7/11/2023,F3624-0005124210-001,1000,59:54.1,N,7/11/2023,,7/11/2023,C3624-464906-001,1008,59:54.1,N,7/11/2023,,7/11/2023,T3624-464906-001,1008,59:54.1,N,8/8/2023,,,,,59:54.1,1000,,,,,,,8/15/2023,2,2023/11,22,63;323,,2,6955,,20:10.9,WOV0011186,LINEN COTTON Y/D FABRIC,,,,,,,,,Y,1st,N,Y,,12/8/2023,,,,150,122,0,24,126,98,,,,,,,,,,,,,,,,,,,,,,,,
85733803,2024,SS,Su,UNIQLO,UQIN,464822,Dry stretch easy shorts,36374N071B,Dry stretch easy shorts,A130E202,Dry stretch easy shorts,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,3.9,3,Men,7,inner & living,,Ph1,1,6/29/2023,12/15/2023,12/15/2023,Ship,,12/8/2023,3000,N,,,,,,11:46.0,N,6/14/2023,,6/14/2023,F3624-0005153567-001,3000,11:46.0,N,,,,,,11:46.0,N,7/14/2023,,,,,11:46.0,N,7/28/2023,,,,,11:46.0,,,,,,,,,2,2023/11,22,65;432,,0,11700,,11:46.0,WOV0017456,Dry stretch easy shorts,N,Y,2nd,1st,,,,,Y,1st,N,Y,,12/8/2023,,,,147,133,0,26,121,107,,,,,,,,,,,,,,,,,,,,,,,,
85734274,2024,SS,Sp,UNIQLO,UQMY,466745,Woven london striped trunks,27374H078C,Woven london striped trunks,BC1410027Y,Mens Trunk -Yarn Dyed,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,6/29/2023,12/30/2023,12/16/2023,Ship,,12/9/2023,1000,N,,,,,,08:09.1,N,,,,,,08:09.1,N,,,,,,08:09.1,N,,,,,,08:09.1,N,,,,,,08:09.1,,,,,6/14/2023,,,,2,2023/11/06WK,23,31;136,,0,2300,,08:09.1,WOV0016099,Mens Trunk -Yarn Dyed,,,4th,3rd,,,,,N,3rd,N,Y,,12/9/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85734300,2024,SS,Sp,UNIQLO,UQMY,466747,Woven checked trunks A,27374H080C,Woven checked trunks A,BC1410027Y,Mens Trunk -Yarn Dyed,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,5/30/2023,12/30/2023,12/16/2023,Ship,,12/9/2023,2000,N,,,,,,56:14.4,N,,,,,,56:14.4,N,,,,,,56:14.4,N,,,,,,56:14.4,N,,,,,,56:14.4,,,,,,,,,1,2023/11/06WK,23,32;171,,0,4600,,56:14.4,WOV0016099,Mens Trunk -Yarn Dyed,,N,,4th,,N,,Y,N,4th,N,Y,,12/9/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85734330,2024,SS,Sp,UNIQLO,UQMY,466748,Woven  checked trunks B,27374H081C,Woven  checked trunks B,BC1410027Y,Mens Trunk -Yarn Dyed,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,6/29/2023,12/30/2023,12/16/2023,Ship,,12/9/2023,1500,N,,,,,,08:09.1,N,,,,,,08:09.1,N,,,,,,08:09.1,N,,,,,,08:09.1,N,,,,,,08:09.1,2000,,,,6/14/2023,,,,2,2023/11/06WK,23,33;209,,0,3450,,08:09.1,WOV0016099,Mens Trunk -Yarn Dyed,,,4th,3rd,,,,,N,3rd,N,Y,,12/9/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86261910,2024,SS,Sp,UNIQLO,UQIN,466749,Woven dotted trunks,36374H082C,Woven dotted trunks,1400110WWS,POPLIN,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],01LV,"T2, SHAHI EXPORTS PVT LTD - U1 [WOVEN]",2.3,3,Men,7,inner & living,,Ph3(Adj),0,7/11/2023,12/16/2023,12/16/2023,Ship,,12/9/2023,340,N,,,,,,22:07.0,N,,,,,,22:07.0,N,,,,,,22:07.0,N,,,,,,22:07.0,N,,,,,,22:07.0,,,,,,,,,1,2023/12/04WK,28,51;250,,1,782,,22:07.0,WOV0010806,POPLIN,,N,,2nd,,N,,N,N,2nd,N,N,,12/9/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
